n 		 spin_accpt		Ecalc		 Mabs_calc
6861		740085		-494.652092		183.157266
6881		742398		-494.514751		179.523325
6901		757920		-489.536589		174.536154
6921		736711		-498.316428		187.101864
6941		749427		-494.230802		178.555251
6961		741017		-498.124982		189.408131
6981		755187		-493.184931		178.322876
7001		741261		-499.293244		187.899729
7021		770415		-489.260219		175.455633
7041		766118		-491.241017		176.76154
7061		766327		-492.654865		175.785016
7081		755855		-498.179353		181.737043
7101		767337		-494.224475		176.558231
7121		746544		-502.144643		202.223845
7141		782282		-489.491668		176.312001
7161		762889		-497.22441		190.5907
7181		803545		-483.507589		155.734577
7201		776024		-494.780725		181.885016
7221		761947		-500.563911		194.376956
7241		774942		-496.862864		188.32316
7261		790190		-492.275444		173.408621
7281		800933		-488.775168		171.1644
7301		777656		-498.147103		191.737296
7321		789428		-493.860402		182.210081
7341		777020		-499.845253		190.932843
7361		802108		-492.039125		182.030702
7381		809678		-489.415526		172.949465
7401		782062		-500.83232		192.783408
7421		850117		-476.385932		141.555046
7441		775382		-504.566053		200.975138
7461		805978		-493.690926		176.050663
7481		819915		-489.860179		170.798556
7501		805892		-495.689108		185.941075
7521		817602		-491.932988		175.122723
7541		825529		-490.22623		172.138974
7561		801812		-499.588943		192.816294
7581		814642		-495.858594		184.399156
7601		814614		-495.535324		187.982371
7621		835632		-489.830206		172.25246
7641		834184		-491.071849		178.509881
7661		820298		-496.347213		188.422138
7681		834799		-493.130582		174.834266
7701		837376		-491.924685		175.077263
7721		846345		-489.843285		174.270172
7741		831758		-495.156181		182.074409
7761		844588		-492.14895		174.283984
7781		845863		-491.964015		173.022234
7801		844093		-493.47417		175.730804
7821		848635		-492.97072		181.106508
7841		853911		-492.095906		177.135059
7861		847892		-494.28317		178.444982
7881		832785		-499.613247		197.013069
7901		835899		-499.842045		195.007467
7921		853201		-494.988007		181.376846
7941		849776		-496.279562		180.981488
7961		845002		-499.219696		192.045723
7981		860003		-494.878837		181.851898
8001		865581		-493.853268		179.03762
8021		875594		-491.000623		175.010847
8041		870094		-493.888322		182.741699
8061		874101		-492.490262		176.136211
8081		866279		-495.975746		181.1704
8101		864106		-497.985434		189.037156
8121		877848		-494.116981		183.55769
8141		878664		-494.385456		181.533964
8161		847587		-505.252788		207.620145
8181		890892		-491.31402		174.67889
8201		879002		-496.435069		184.577978
8221		913833		-485.672789		159.668167
8241		903682		-489.881325		174.716903
8261		871081		-501.032321		193.95279
8281		886568		-496.839995		190.364207
8301		886455		-497.150705		188.627394
8321		897423		-494.163202		179.27004
8341		900327		-494.123007		182.103585
8361		901415		-494.521708		182.085157
8381		889168		-499.011574		190.821143
8401		890475		-499.738126		189.89406
8421		910947		-493.58651		182.019238
8441		912557		-493.351499		179.022628
8461		911737		-494.872946		181.548044
8481		920459		-492.673505		173.550996
8501		887138		-502.92295		199.189507
8521		904919		-498.614247		191.036733
8541		930601		-491.81782		174.516567
8561		940456		-489.455905		169.193552
8581		925482		-494.842559		183.520569
8601		934855		-492.14789		176.659458
8621		944896		-489.238371		171.123768
8641		932363		-494.229835		181.748872
8661		900162		-505.024362		200.064427
8681		944277		-492.2138		179.91107
8701		930102		-497.018733		184.242271
8721		968683		-485.879142		159.845889
8741		948816		-493.289555		180.078938
8761		944347		-494.328045		179.220637
8781		933490		-498.753673		189.866986
8801		954099		-493.084877		175.084649
8821		958727		-491.87167		177.783698
8841		979287		-487.300984		161.756589
8861		945163		-497.52985		187.84223
8881		978522		-488.771535		168.896295
8901		971990		-491.074711		173.26615
8921		961421		-494.962448		186.205582
8941		979685		-490.647131		168.520076
8961		924534		-506.901908		208.573374
8981		994803		-486.919497		168.347623
9001		972307		-494.136207		181.507388
9021		990580		-489.069948		170.149207
9041		980226		-493.059617		176.491096
9061		961588		-499.01512		191.53206
9081		988467		-492.111882		181.564365
9101		989914		-491.991649		173.714537
9121		958148		-501.765596		199.295253
9141		975723		-497.640521		189.647741
9161		981814		-496.221373		188.387294
9181		980791		-497.479142		181.077443
9201		1001127		-491.731768		180.134768
9221		1007397		-491.005314		174.680837
9241		1009177		-490.893193		175.604372
9261		1014632		-489.589893		171.61516
9281		996231		-495.89527		191.03588
9301		1005323		-494.38297		180.565316
9321		1002389		-495.52194		182.445446
9341		1009421		-494.1214		180.63869
9361		1000993		-496.417477		188.464908
9381		984677		-502.411257		197.850336
9401		1017952		-493.376875		181.042442
9421		1007645		-497.215582		185.437852
9441		1009196		-497.312997		190.23811
9461		1000814		-499.81355		193.001797
9481		1037251		-490.381605		171.225398
9501		1034436		-491.70782		171.449111
9521		1009488		-499.397122		194.448692
9541		1029302		-494.917095		181.588303
9561		1025646		-496.476938		189.111599
9581		1050196		-489.867863		169.272519
9601		1021358		-498.116446		187.807728
9621		1012485		-501.347053		202.835672
9641		1014455		-501.005705		197.409397
9661		1034720		-496.673222		186.816065
9681		1059376		-490.24233		176.191716
9701		1044087		-494.250077		181.120091
9721		1049475		-494.647464		182.561053
9741		1070060		-488.599528		169.938199
9761		1030139		-500.812212		196.068026
9781		1066700		-491.374706		172.802781
9801		1071137		-490.960514		173.013774
9821		1091595		-485.543631		163.417371
9841		1069557		-492.319886		176.485317
9861		1068698		-493.322787		177.732684
9881		1069448		-493.835037		177.292379
9901		1088294		-488.953843		166.683365
9921		1028735		-505.920774		202.869469
9941		1070501		-495.29826		179.434061
9961		1058951		-499.041863		190.126293
9981		1069088		-496.59994		186.175734
10001		1092279		-490.945305		177.679832
10021		1074442		-495.906995		181.311047
10041		1103370		-489.124589		168.945922
10061		1070686		-498.256635		184.760561
10081		1067684		-500.270608		188.892769
10101		1086849		-495.214335		179.55252
10121		1101390		-491.741923		171.389981
10141		1094339		-494.05108		176.932058
10161		1095558		-493.860447		180.034052
10181		1080649		-498.929378		196.159906
10201		1075043		-500.925399		194.616998
10221		1115362		-491.171901		175.705704
10241		1115926		-491.683625		170.950298
10261		1103707		-495.015301		181.189748
10281		1111372		-493.574166		172.802257
10301		1097200		-497.654985		192.866324
10321		1130046		-489.753318		171.093499
10341		1132005		-490.357606		168.324727
10361		1072982		-506.131068		209.283467
10381		1124000		-492.944803		181.404682
10401		1104387		-499.047399		191.682723
10421		1124489		-494.136455		179.135975
10441		1120565		-495.755962		182.097883
10461		1126980		-495.156104		177.718765
10481		1153044		-488.769392		174.256082
10501		1139008		-492.972479		176.884868
10521		1120445		-497.873586		187.704781
10541		1165675		-487.464946		169.767574
10561		1128504		-497.209734		185.526749
10581		1149804		-492.088082		175.845761
10601		1151438		-492.612018		179.084992
10621		1154220		-492.343847		171.800772
10641		1124617		-500.357861		198.482285
10661		1138112		-497.304943		190.690554
10681		1164081		-490.744687		173.013576
10701		1144912		-496.763667		186.744043
10721		1156143		-494.327022		175.973696
10741		1131553		-500.760823		195.054464
10761		1160544		-494.390112		180.879844
10781		1160052		-495.246081		179.890919
10801		1169128		-494.000926		180.793075
10821		1162993		-495.94677		175.211718
10841		1158086		-497.348953		188.737386
10861		1186366		-490.912807		176.809502
10881		1158392		-498.017094		191.797077
10901		1181632		-493.169801		177.427759
10921		1175006		-495.083234		180.227818
10941		1135565		-505.620327		207.820126
10961		1177441		-496.091597		180.18283
10981		1174834		-496.197796		189.730079
11001		1201245		-490.137624		170.768112
11021		1179004		-496.565466		188.438799
11041		1185803		-495.206231		181.824654
11061		1191252		-494.709701		184.29039
11081		1201470		-493.124808		174.658424
11101		1200044		-494.432934		182.785335
11121		1187752		-497.59554		190.5388
11141		1210441		-492.643748		175.647787
11161		1207507		-493.31637		179.090583
11181		1212515		-492.946964		179.630445
11201		1231511		-489.58593		167.950897
11221		1190368		-499.080652		189.099367
11241		1198615		-497.789165		190.061738
11261		1187137		-501.094397		195.533789
11281		1207463		-496.593919		182.081908
11301		1226457		-492.777276		176.287585
11321		1215892		-495.956541		186.318523
11341		1225338		-494.008641		178.946477
11361		1235432		-492.503477		172.886542
11381		1229184		-494.100694		181.099552
11401		1243532		-491.348127		177.170248
11421		1247886		-490.801506		174.571228
11441		1253543		-489.769076		171.154619
11461		1234297		-495.608062		180.8282
11481		1246236		-492.705862		179.596028
11501		1251571		-491.627163		176.676637
11521		1237858		-495.754188		181.036195
11541		1211920		-501.99844		195.60662
11561		1268959		-489.571144		167.53222
11581		1236451		-496.995769		185.985148
11601		1242394		-496.302388		185.479872
11621		1266153		-491.280268		171.83547
11641		1253323		-494.88635		182.62864
11661		1269472		-491.508104		176.385559
11681		1238395		-499.302457		190.734697
11701		1249034		-497.683959		192.41552
11721		1244098		-499.291528		188.631857
11741		1254202		-497.229197		190.348011
11761		1251759		-498.0954		191.687952
11781		1273733		-493.457601		177.293439
11801		1255218		-498.400813		187.560037
11821		1286613		-492.024702		177.503426
11841		1252387		-500.243898		195.146018
11861		1275396		-495.585195		183.670011
11881		1306290		-488.466627		171.297366
11901		1277790		-496.264852		188.356609
11921		1266081		-499.297374		187.512121
11941		1315967		-487.935014		169.448957
11961		1295055		-493.429312		177.049745
11981		1286569		-495.695518		187.648777
12001		1322843		-488.016999		166.444796
12021		1302343		-492.80193		179.423176
12041		1291731		-495.393406		188.428204
12061		1290653		-496.278916		187.073377
12081		1317935		-491.229203		176.39351
12101		1274521		-501.110652		197.312949
12121		1312646		-493.568517		176.542694
12141		1307748		-494.855778		182.021745
12161		1289892		-499.344791		189.371598
12181		1275137		-502.896971		196.47336
12201		1317920		-494.250635		180.784034
12221		1306459		-497.177972		184.252843
12241		1310129		-497.256107		182.332979
12261		1314584		-495.910285		185.74684
12281		1324646		-494.40241		180.610211
12301		1334772		-492.25819		176.773108
12321		1327516		-494.893272		179.17669
12341		1336169		-493.335386		176.058342
12361		1319716		-496.756897		189.527708
12381		1345835		-491.970923		176.484129
12401		1360113		-489.466333		170.791065
12421		1350332		-491.885033		171.496337
12441		1354878		-491.552769		172.634354
12461		1325129		-499.171174		191.712383
12481		1390631		-485.430334		159.608685
12501		1364055		-491.172546		171.771538
12521		1347888		-494.955036		184.326651
12541		1352069		-494.918109		183.755522
12561		1389556		-487.206114		164.958045
12581		1376860		-490.682458		171.677927
12601		1381970		-489.89477		170.779779
12621		1354809		-496.026622		183.377862
12641		1351293		-497.228067		183.887351
12661		1369027		-493.905063		181.304794
12681		1346991		-498.878322		192.22585
12701		1355802		-497.318951		188.531769
12721		1373191		-493.621885		179.661347
12741		1364835		-496.502943		189.116553
12761		1350277		-499.686858		192.327717
12781		1369410		-496.594007		183.881856
12801		1371813		-496.087181		180.85384
12821		1394927		-491.644022		175.186491
12841		1392557		-492.998988		180.634842
12861		1390820		-494.087863		180.183812
12881		1402531		-492.21489		178.62961
12901		1380358		-496.859158		186.918378
12921		1362442		-501.032428		202.449656
12941		1405906		-492.335059		179.019087
12961		1397544		-494.681275		181.658823
12981		1385751		-497.502504		186.751252
13001		1429613		-488.954388		167.296977
13021		1431727		-488.913601		164.562783
13041		1417691		-492.471436		181.502339
13061		1405405		-494.78631		176.477299
13081		1416891		-493.273297		181.116887
13101		1411900		-494.461491		181.426609
13121		1421508		-493.127048		173.206158
13141		1384339		-501.112853		197.048931
13161		1449588		-487.901223		166.127498
13181		1430059		-492.697974		175.13785
13201		1404810		-498.424059		188.542989
13221		1420164		-495.414265		184.006051
13241		1430214		-493.869647		181.592478
13261		1428753		-494.956036		184.986049
13281		1439968		-492.924629		176.876289
13301		1413909		-498.649124		187.161567
13321		1423118		-497.023947		185.543127
13341		1460859		-490.314669		174.149614
13361		1390531		-505.159793		199.801961
13381		1497214		-483.701069		151.467753
13401		1436999		-496.471308		186.018208
13421		1468174		-490.550034		169.566798
13441		1454088		-493.338591		174.909903
13461		1461794		-492.136988		179.005423
13481		1425072		-500.04421		194.540464
13501		1442689		-496.979187		186.438634
13521		1467203		-492.727461		175.614821
13541		1470769		-492.534672		176.615169
13561		1451269		-496.444215		183.648993
13581		1458950		-495.491643		186.174214
13601		1489431		-489.837218		170.23013
13621		1451598		-497.984876		187.548932
13641		1481654		-492.241625		177.448134
13661		1466274		-495.528878		183.398873
13681		1501371		-489.549594		170.453768
13701		1483402		-493.374206		179.379899
13721		1464122		-497.524962		187.039283
13741		1478688		-495.319991		177.971472
13761		1482741		-494.785553		176.024853
13781		1480927		-495.550105		181.964154
13801		1491507		-494.346497		181.249475
13821		1475941		-497.217278		184.940887
13841		1465266		-499.988151		190.463406
13861		1459577		-500.861987		194.716687
13881		1519153		-490.147108		166.515813
13901		1520136		-490.141716		174.01338
13921		1517994		-491.342576		178.176137
13941		1474296		-500.073165		191.966717
13961		1518603		-492.177924		176.694506
13981		1535612		-489.153566		169.931908
14001		1531487		-489.82587		172.100421
14021		1503265		-496.495828		183.316739
14041		1509643		-495.006908		178.233174
14061		1534139		-491.434464		171.3147
14081		1490804		-499.436972		193.689653
14101		1520002		-494.59471		184.966031
14121		1550203		-489.48658		170.21684
14141		1549554		-489.750371		173.816279
14161		1519787		-496.296024		183.258527
14181		1551354		-490.131302		173.698893
14201		1537949		-493.344694		177.272446
14221		1564136		-488.885732		173.560368
14241		1567211		-488.839829		168.202795
14261		1530414		-495.946988		182.711311
14281		1538878		-494.824452		183.157342
14301		1562668		-490.83197		171.559891
14321		1542627		-494.824384		180.243139
14341		1545194		-494.921972		182.770239
14361		1564119		-491.335701		173.420235
14381		1559688		-492.702872		177.336486
14401		1568833		-491.640581		175.147837
14421		1536042		-498.077803		188.080577
14441		1565944		-493.076934		174.356762
14461		1546817		-496.976696		187.15649
14481		1520688		-502.51281		196.927698
14501		1552006		-496.706986		186.167575
14521		1550405		-497.170718		189.757042
14541		1565827		-495.031703		178.699539
14561		1581085		-492.220589		174.62427
14581		1563060		-496.038955		183.084425
14601		1588500		-491.74851		173.242929
14621		1605196		-489.149579		170.746187
14641		1596445		-491.386108		174.59791
14661		1556663		-498.982607		191.3186
14681		1548849		-501.01083		193.482052
14701		1584940		-494.370723		180.907557
14721		1590634		-494.130562		181.026017
14741		1611959		-490.527644		172.452072
14761		1580841		-496.826502		186.521103
14781		1607100		-491.484473		172.809012
14801		1626000		-489.262347		171.164111
14821		1617467		-490.895891		173.578976
14841		1596635		-495.478741		184.553736
14861		1592941		-496.327569		184.758495
14881		1617538		-491.839527		179.827834
14901		1604146		-494.769747		174.532447
14921		1637880		-489.412506		165.476577
14941		1621826		-492.645472		177.628539
14961		1586648		-499.616068		192.144242
14981		1612564		-495.451305		179.27922
15001		1616159		-494.888341		185.901607
15021		1609980		-496.415951		181.802809
15041		1606383		-496.962968		183.154445
15061		1612689		-496.550295		185.784211
15081		1618179		-495.902924		180.937471
15101		1645978		-491.315012		174.317462
15121		1644335		-491.942332		173.245553
15141		1676547		-486.682253		168.835084
15161		1616840		-497.771123		190.484533
15181		1600878		-501.105066		197.199526
15201		1595629		-502.641668		200.69377
15221		1660735		-490.792195		174.548321
15241		1661482		-491.289548		175.54255
15261		1661768		-491.997641		175.475133
15281		1651975		-493.885479		176.341601
15301		1643162		-496.105875		183.421606
15321		1681273		-489.7025		171.26493
15341		1686799		-489.137866		166.046933
15361		1665328		-493.370744		180.317167
15381		1651161		-495.884013		181.763604
15401		1665833		-493.992598		181.689241
15421		1646491		-497.459568		184.444589
15441		1687394		-490.582734		167.922932
15461		1644639		-498.445637		191.474808
15481		1629959		-501.576126		196.163685
15501		1664587		-495.707116		186.923037
15521		1664321		-495.929386		183.816249
15541		1675682		-494.435107		183.864745
15561		1659973		-497.452092		186.737228
15581		1695457		-491.610038		174.61652
15601		1693496		-492.727902		181.250176
15621		1712300		-489.727418		165.510787
15641		1706500		-491.089572		174.227735
15661		1671784		-497.209374		185.996297
15681		1707033		-491.174798		179.807665
15701		1676057		-497.368066		185.323992
15721		1676477		-497.823294		189.931684
15741		1694031		-495.100947		183.79277
15761		1727650		-489.318698		167.155003
15781		1684515		-497.813827		190.001901
15801		1700969		-495.277514		180.998165
15821		1711279		-493.185007		176.940143
15841		1669467		-501.317846		194.836816
15861		1707125		-494.818738		180.376017
15881		1684423		-499.122222		191.289339
15901		1725116		-492.854789		182.135589
15921		1714616		-495.092017		183.31537
15941		1722892		-494.239006		181.958346
15961		1715943		-495.509053		184.448719
15981		1726478		-494.141543		178.239034
16001		1718151		-495.52153		184.447847
16021		1714443		-496.245678		181.974783
16041		1722687		-495.694034		183.475594
